DATA,SPEI_1,SPEI_2,SPEI_3,SPEI_4,SPEI_5,SPEI_6,SPEI_7,SPEI_8,SPEI_9,SPEI_10,SPEI_11,SPEI_12,SPEI_13,SPEI_14,SPEI_15,SPEI_16,SPEI_17,SPEI_18,SPEI_19,SPEI_20,SPEI_21,SPEI_22,SPEI_23,SPEI_24,SPEI_25,SPEI_26,SPEI_27,SPEI_28,SPEI_29,SPEI_30,SPEI_31,SPEI_32,SPEI_33,SPEI_34,SPEI_35,SPEI_36,SPEI_37,SPEI_38,SPEI_39,SPEI_40,SPEI_41,SPEI_42,SPEI_43,SPEI_44,SPEI_45,SPEI_46,SPEI_47,SPEI_48
Sep1956,-1.1667,-1.76655,-1.7516,-1.68766,-1.90707,-1.77903,-0.88379,0.59219,0.74266,-0.23954,0.12542,0.77993,0.91425,1.01916,0.94121,0.85329,0.59216,0.99636,0.9606,0.59003,0.39929,0.53314,0.43102,0.24904,0.02668,-0.03866,-0.11909,-0.26164,-0.25391,-0.25866,-0.4691,-0.45002,-0.2008,-0.51895,-0.45087,0.12688,-0.05125,-0.09939,-0.17077,-0.15989,0.05392,0.01249,-0.12892,-0.28614,-0.03176,0.0114,0.21978,0.07033
Oct1956,-0.55479,-1.1073,-1.49003,-1.57105,-1.55088,-1.69025,-1.66889,-1.08256,0.13047,0.29178,-0.51106,-0.16763,0.44997,0.62196,0.74563,0.68402,0.61125,0.37237,0.779,0.745,0.38371,0.18712,0.34086,0.22948,0.04438,-0.16929,-0.23283,-0.30551,-0.43847,-0.43178,-0.43852,-0.64152,-0.63341,-0.40229,-0.68251,-0.62315,-0.05583,-0.231,-0.27554,-0.34423,-0.33033,-0.11181,-0.15124,-0.29577,-0.45254,-0.20682,-0.13096,0.08218
Nov1956,-0.02331,-0.56534,-1.04203,-1.43932,-1.52448,-1.52202,-1.65646,-1.64838,-1.0833,0.05167,0.17405,-0.56764,-0.22736,0.39741,0.58566,0.71134,0.63969,0.55484,0.30753,0.73345,0.70176,0.32592,0.13426,0.31252,0.20774,0.02229,-0.20671,-0.26891,-0.34023,-0.4721,-0.46985,-0.47035,-0.68192,-0.66808,-0.43052,-0.71108,-0.64107,-0.06844,-0.24476,-0.2847,-0.35262,-0.33999,-0.12002,-0.16345,-0.30097,-0.46506,-0.22491,-0.14767
Dec1956,-1.15322,-0.82307,-1.39129,-1.72222,-2.05906,-2.14129,-2.1443,-2.27513,-2.13398,-1.53671,-0.37854,-0.20655,-0.86819,-0.56116,0.05309,0.26321,0.4091,0.34118,0.24894,-0.0151,0.44189,0.40176,0.009,-0.15849,0.04089,-0.06428,-0.23783,-0.46297,-0.51924,-0.58609,-0.72742,-0.72011,-0.71906,-0.9286,-0.92811,-0.68264,-0.95005,-0.86058,-0.25864,-0.44185,-0.48234,-0.55209,-0.53904,-0.30274,-0.35006,-0.49293,-0.66729,-0.41662
Jan1957,-0.1866,-0.87073,-0.77421,-1.13661,-1.38896,-1.68088,-1.81058,-1.85218,-2.05158,-2.01196,-1.46754,-0.3703,-0.18631,-0.82247,-0.52763,0.04427,0.24472,0.38175,0.32115,0.231,-0.02212,0.41581,0.37469,0.01608,-0.14651,0.03819,-0.06823,-0.23033,-0.45143,-0.51407,-0.58382,-0.72767,-0.71367,-0.70993,-0.92373,-0.92143,-0.67375,-0.93249,-0.847,-0.24706,-0.4254,-0.46679,-0.53616,-0.52216,-0.29193,-0.3438,-0.48395,-0.65606
Feb1957,-1.51274,-1.19913,-1.51364,-1.38899,-1.73461,-1.89328,-2.14564,-2.2236,-2.21647,-2.32747,-2.23564,-1.79171,-0.85966,-0.68535,-1.18648,-0.93888,-0.41305,-0.20562,-0.0656,-0.12026,-0.20367,-0.4531,0.00353,-0.03918,-0.38838,-0.53519,-0.31472,-0.40271,-0.55983,-0.74667,-0.79952,-0.86048,-0.99078,-0.97312,-0.97551,-1.16208,-1.17564,-0.95961,-1.15577,-1.07643,-0.54415,-0.70652,-0.7387,-0.80053,-0.78547,-0.55809,-0.60312,-0.73517
Mar1957,-1.07219,-1.9102,-1.47216,-1.61092,-1.59179,-1.88153,-2.00939,-2.21527,-2.28037,-2.28067,-2.37573,-2.31856,-1.90366,-1.07519,-0.89932,-1.31758,-1.10454,-0.61063,-0.41402,-0.27181,-0.31795,-0.39752,-0.63669,-0.1771,-0.225,-0.56283,-0.69674,-0.47505,-0.55752,-0.71454,-0.88617,-0.93302,-0.98978,-1.11437,-1.09544,-1.0976,-1.27109,-1.29714,-1.09234,-1.2639,-1.18281,-0.69368,-0.84517,-0.8732,-0.92865,-0.91353,-0.68994,-0.73201
Apr1957,-1.08354,-1.51969,-2.20359,-1.64024,-1.71523,-1.75055,-1.99832,-2.08856,-2.27212,-2.33002,-2.34038,-2.44323,-2.41096,-2.02306,-1.23209,-1.0485,-1.45792,-1.25034,-0.76589,-0.57248,-0.43013,-0.47171,-0.5507,-0.78169,-0.32124,-0.36426,-0.70709,-0.84692,-0.60971,-0.68062,-0.84324,-1.00752,-1.0535,-1.10978,-1.23721,-1.21718,-1.22603,-1.39316,-1.42719,-1.22079,-1.37597,-1.28491,-0.81081,-0.95671,-0.98088,-1.03532,-1.01943,-0.79486
May1957,0.62728,-0.33056,-1.00281,-1.72359,-1.45911,-1.58361,-1.58619,-1.86613,-1.97589,-2.15678,-2.17723,-2.16489,-2.26402,-2.26546,-1.86753,-1.1095,-0.94152,-1.35196,-1.14957,-0.67801,-0.49387,-0.35792,-0.40125,-0.47698,-0.69657,-0.25993,-0.30125,-0.62509,-0.75509,-0.53406,-0.60649,-0.76689,-0.92811,-0.97129,-1.02705,-1.15286,-1.1332,-1.13982,-1.30673,-1.33007,-1.13604,-1.30158,-1.21207,-0.74133,-0.88758,-0.91322,-0.96739,-0.95091
Jun1957,0.95773,0.87645,0.02436,-0.64787,-1.47398,-1.36174,-1.55405,-1.50569,-1.80829,-1.95022,-2.13602,-2.15598,-2.15016,-2.25929,-2.19655,-1.79469,-1.02282,-0.86445,-1.28942,-1.08123,-0.60472,-0.41882,-0.28326,-0.32929,-0.40685,-0.62602,-0.19058,-0.2323,-0.54987,-0.67346,-0.46435,-0.53812,-0.69579,-0.86264,-0.90696,-0.9614,-1.08639,-1.06731,-1.06956,-1.24068,-1.25682,-1.06495,-1.23948,-1.15331,-0.67569,-0.82308,-0.85007,-0.90369
