DATA,SPEI_1,SPEI_2,SPEI_3,SPEI_4,SPEI_5,SPEI_6,SPEI_7,SPEI_8,SPEI_9,SPEI_10,SPEI_11,SPEI_12,SPEI_13,SPEI_14,SPEI_15,SPEI_16,SPEI_17,SPEI_18,SPEI_19,SPEI_20,SPEI_21,SPEI_22,SPEI_23,SPEI_24,SPEI_25,SPEI_26,SPEI_27,SPEI_28,SPEI_29,SPEI_30,SPEI_31,SPEI_32,SPEI_33,SPEI_34,SPEI_35,SPEI_36,SPEI_37,SPEI_38,SPEI_39,SPEI_40,SPEI_41,SPEI_42,SPEI_43,SPEI_44,SPEI_45,SPEI_46,SPEI_47,SPEI_48
May1991,1.64345,1.95249,1.44104,1.1779,0.98148,1.24883,1.06884,0.71891,0.66313,0.82074,0.75817,0.77473,0.62608,0.45876,-0.00075,-0.29974,-0.75999,-1.04672,-1.25411,-0.79426,-0.82286,-0.77867,-0.7059,-0.62267,-0.54123,-0.72771,-0.71061,-0.94492,-1.22134,-1.01402,-0.6352,-0.76604,-0.81638,-0.80928,-0.88379,-0.87391,-0.88388,-0.90156,-0.80185,-0.58307,-0.56874,-0.68314,-0.44587,-0.42734,-0.51848,-0.48158,-0.49833,-0.45221
Jun1991,-0.27197,1.34223,1.78856,1.35718,1.11835,0.91664,1.22201,1.0372,0.68648,0.62572,0.77737,0.71153,0.72654,0.57636,0.41105,-0.0503,-0.33382,-0.78602,-1.06128,-1.26241,-0.82088,-0.84621,-0.80165,-0.72993,-0.64888,-0.56753,-0.74846,-0.73131,-0.95271,-1.21627,-1.01649,-0.6512,-0.77766,-0.82548,-0.81768,-0.88834,-0.87876,-0.88786,-0.90462,-0.80655,-0.59336,-0.57907,-0.6873,-0.45756,-0.43971,-0.52736,-0.49078,-0.50562
Jul1991,0.71687,0.23731,1.3866,1.78302,1.41784,1.17652,0.98092,1.26795,1.09024,0.72988,0.66254,0.80974,0.74445,0.75825,0.61079,0.4526,0.01233,-0.25028,-0.68807,-0.9647,-1.15281,-0.73701,-0.7659,-0.72982,-0.66271,-0.58765,-0.50948,-0.68609,-0.66395,-0.87572,-1.1362,-0.94725,-0.59371,-0.71584,-0.76248,-0.75754,-0.82765,-0.81986,-0.82828,-0.84586,-0.74634,-0.53999,-0.52523,-0.63278,-0.4089,-0.39254,-0.47679,-0.44237
Aug1991,0.88566,0.9076,0.60713,1.37745,1.6804,1.41904,1.21691,1.04178,1.2927,1.14577,0.80492,0.73772,0.86855,0.80468,0.8142,0.67495,0.52566,0.1162,-0.12055,-0.5501,-0.846,-1.02799,-0.625,-0.65773,-0.63065,-0.56853,-0.49658,-0.41773,-0.59552,-0.56766,-0.77476,-1.03542,-0.85911,-0.51149,-0.63358,-0.68122,-0.67981,-0.74911,-0.74379,-0.75232,-0.77068,-0.66876,-0.46712,-0.45255,-0.56091,-0.34323,-0.32735,-0.40997
Sep1991,-0.03166,0.4195,0.55698,0.3611,1.19384,1.60652,1.34414,1.17067,0.98473,1.25443,1.09606,0.74883,0.67896,0.8164,0.7546,0.76889,0.62358,0.47608,0.0596,-0.17197,-0.59838,-0.87913,-1.05139,-0.65751,-0.6881,-0.65769,-0.59403,-0.52013,-0.43953,-0.61357,-0.58581,-0.78696,-1.04587,-0.87255,-0.52517,-0.64466,-0.69363,-0.69063,-0.7604,-0.7535,-0.76202,-0.77924,-0.67727,-0.477,-0.46393,-0.57246,-0.35701,-0.33882
Oct1991,0.00348,-0.12293,0.19983,0.32993,0.21148,0.73876,1.14211,0.99455,0.93084,0.78855,1.03625,0.88918,0.62246,0.5518,0.68015,0.62976,0.64778,0.53176,0.40034,0.0151,-0.18966,-0.59386,-0.86355,-1.02696,-0.64467,-0.67083,-0.63917,-0.57841,-0.50329,-0.427,-0.6001,-0.57133,-0.77171,-1.02367,-0.86143,-0.52956,-0.64623,-0.69837,-0.69392,-0.76001,-0.75087,-0.76262,-0.7801,-0.67792,-0.49114,-0.48068,-0.58232,-0.37237
Nov1991,-0.69639,-0.61484,-0.63637,-0.2802,-0.09742,-0.17069,0.36942,0.8387,0.70062,0.64074,0.50084,0.79033,0.66346,0.40434,0.34355,0.48355,0.4312,0.45515,0.34317,0.21761,-0.15332,-0.34843,-0.74306,-0.99574,-1.16681,-0.78847,-0.81014,-0.76858,-0.70234,-0.62245,-0.54806,-0.72028,-0.70077,-0.89456,-1.13167,-0.96483,-0.64567,-0.75262,-0.79689,-0.78427,-0.84584,-0.83659,-0.84846,-0.8619,-0.76164,-0.57539,-0.56076,-0.65525
Dec1991,1.42336,0.66643,0.50676,0.48121,0.66385,0.72815,0.63502,1.02715,1.33556,1.24598,1.16302,1.0331,1.2194,1.06818,0.82123,0.75968,0.86345,0.81137,0.82125,0.70926,0.58076,0.23742,0.03203,-0.38575,-0.68276,-0.86096,-0.47825,-0.50887,-0.48383,-0.42606,-0.34988,-0.27486,-0.45854,-0.43267,-0.64819,-0.91379,-0.74605,-0.39237,-0.51275,-0.56353,-0.56046,-0.63463,-0.62986,-0.64056,-0.65871,-0.54768,-0.35193,-0.33999
Jan1992,-1.4802,0.26768,-0.21889,-0.29401,-0.32541,-0.10368,0.02147,-0.02809,0.41417,0.7893,0.68779,0.64154,0.51505,0.78469,0.68335,0.43312,0.37825,0.49114,0.44004,0.45673,0.34938,0.22296,-0.11415,-0.29643,-0.68226,-0.92879,-1.10274,-0.74352,-0.76515,-0.73265,-0.67831,-0.60237,-0.52712,-0.68962,-0.68,-0.86705,-1.09608,-0.92495,-0.60739,-0.71853,-0.76788,-0.76386,-0.83162,-0.82308,-0.83523,-0.8523,-0.76218,-0.57727
Feb1992,-0.14565,-1.16283,0.05675,-0.36542,-0.40794,-0.4299,-0.20065,-0.06988,-0.09764,0.32954,0.69935,0.62997,0.56989,0.43685,0.69673,0.62817,0.35782,0.30761,0.42053,0.37008,0.38529,0.27903,0.14717,-0.19176,-0.36989,-0.74058,-0.97144,-1.14226,-0.79014,-0.80977,-0.773,-0.71612,-0.63944,-0.56495,-0.72877,-0.71764,-0.90362,-1.13123,-0.96179,-0.64203,-0.75377,-0.80274,-0.79602,-0.8617,-0.85143,-0.86373,-0.88093,-0.7916
