DATA,SPEI_1,SPEI_2,SPEI_3,SPEI_4,SPEI_5,SPEI_6,SPEI_7,SPEI_8,SPEI_9,SPEI_10,SPEI_11,SPEI_12,SPEI_13,SPEI_14,SPEI_15,SPEI_16,SPEI_17,SPEI_18,SPEI_19,SPEI_20,SPEI_21,SPEI_22,SPEI_23,SPEI_24,SPEI_25,SPEI_26,SPEI_27,SPEI_28,SPEI_29,SPEI_30,SPEI_31,SPEI_32,SPEI_33,SPEI_34,SPEI_35,SPEI_36,SPEI_37,SPEI_38,SPEI_39,SPEI_40,SPEI_41,SPEI_42,SPEI_43,SPEI_44,SPEI_45,SPEI_46,SPEI_47,SPEI_48
Apr2011,-1.3681,-0.82275,-1.06866,-1.04233,-1.09589,-0.25736,0.85025,1.17341,1.01698,1.05128,1.12543,1.2182,0.98566,0.93739,1.30698,1.18446,1.18308,1.38062,1.62339,1.47785,1.54646,1.56517,1.74738,1.66551,1.62625,1.83558,1.83611,1.97005,2.01746,1.8672,1.71874,1.80325,1.77108,1.75101,1.80158,1.70317,1.66034,1.73721,1.52194,1.26924,1.08032,1.14329,1.2147,1.21345,1.1787,1.12178,1.13175,1.14437
May2011,0.13695,-0.93382,-0.7368,-0.99489,-1.01529,-1.06156,-0.21667,0.85478,1.17605,1.02875,1.06293,1.13663,1.23367,1.00221,0.96179,1.30383,1.17553,1.18265,1.36673,1.58616,1.44795,1.51057,1.53007,1.70411,1.62645,1.59061,1.80102,1.79452,1.93194,1.96705,1.81202,1.67341,1.75153,1.72171,1.70356,1.74849,1.65671,1.6175,1.68618,1.48288,1.24304,1.07519,1.13544,1.20428,1.20313,1.16972,1.11437,1.12285
Jun2011,-0.30356,-0.15441,-1.05474,-0.82352,-1.06481,-1.07367,-1.1124,-0.26394,0.79825,1.12933,0.98164,1.01547,1.09272,1.19832,0.96202,0.92047,1.27929,1.14294,1.14988,1.33921,1.55741,1.41615,1.47949,1.49885,1.67388,1.59499,1.56208,1.77214,1.7773,1.92683,1.96154,1.79924,1.66258,1.74225,1.71215,1.69426,1.74015,1.64827,1.60862,1.68564,1.47591,1.22857,1.05801,1.1202,1.1905,1.18787,1.15255,1.09486
Jul2011,-1.17603,-0.98185,-0.60507,-1.32917,-1.0033,-1.22434,-1.20305,-1.22212,-0.41138,0.67178,1.02677,0.86815,0.90307,0.98769,1.10025,0.85877,0.82033,1.20267,1.06916,1.0723,1.27784,1.51283,1.36664,1.43086,1.45092,1.63391,1.54977,1.51832,1.73784,1.74211,1.90002,1.93652,1.77317,1.6394,1.72583,1.69373,1.67603,1.72411,1.62728,1.58708,1.66994,1.44428,1.19301,1.01481,1.08144,1.15647,1.15288,1.11411
Aug2011,-1.1716,-1.46313,-1.32169,-1.01693,-1.48721,-1.1798,-1.38407,-1.33961,-1.32834,-0.56358,0.51488,0.88785,0.71711,0.74964,0.83875,0.95824,0.71766,0.69155,1.09178,0.97329,0.97881,1.20001,1.4522,1.29709,1.36029,1.38115,1.57407,1.48411,1.45454,1.6902,1.69677,1.8609,1.88409,1.72163,1.5897,1.67978,1.64295,1.62185,1.67219,1.57603,1.53305,1.61673,1.37912,1.13002,0.94987,1.02255,1.10355,1.09902
Sep2011,-0.43246,-0.93559,-1.24265,-1.19362,-1.06732,-1.54607,-1.23539,-1.4153,-1.38128,-1.3691,-0.6893,0.33577,0.71189,0.54287,0.57615,0.66485,0.78351,0.55632,0.55424,0.95849,0.85328,0.85819,1.09059,1.34044,1.18869,1.24739,1.26489,1.45612,1.36714,1.34344,1.57117,1.57862,1.76548,1.79228,1.63116,1.50479,1.59908,1.55805,1.53997,1.59676,1.49496,1.45071,1.5329,1.28997,1.04309,0.87486,0.95711,1.0456
Oct2011,-0.09298,-0.38226,-0.70659,-0.94246,-1.01224,-0.91416,-1.35007,-1.12125,-1.34766,-1.3427,-1.32078,-0.66372,0.28737,0.61311,0.46762,0.49886,0.57325,0.67767,0.48582,0.4948,0.83905,0.75653,0.78066,0.99863,1.23884,1.08947,1.14195,1.15834,1.34595,1.25961,1.2392,1.46854,1.46608,1.65253,1.68342,1.5325,1.42154,1.51094,1.46357,1.43831,1.48235,1.39206,1.3484,1.41468,1.17656,0.95817,0.79996,0.88109
Nov2011,-2.18567,-1.74276,-1.98759,-2.23906,-2.39466,-2.60493,-2.24676,-2.62977,-2.18098,-2.22739,-2.02731,-1.87174,-1.46118,-0.50945,-0.15511,-0.30853,-0.28801,-0.21077,-0.10543,-0.28497,-0.23904,0.17767,0.17499,0.21316,0.47544,0.74387,0.57122,0.61356,0.62767,0.81993,0.72695,0.72358,0.97586,0.96925,1.20104,1.26855,1.10191,0.99567,1.07876,1.00464,0.96802,1.00546,0.92707,0.87254,0.92404,0.70128,0.51754,0.36712
Dec2011,-0.1974,-1.70532,-1.57926,-1.79079,-1.92913,-2.07953,-2.19009,-2.02835,-2.25308,-2.03004,-2.12872,-1.99762,-1.86495,-1.49355,-0.58335,-0.23515,-0.37145,-0.35008,-0.26982,-0.16061,-0.35053,-0.29569,0.12794,0.12442,0.16358,0.42059,0.68488,0.50567,0.54982,0.5652,0.7635,0.66989,0.66239,0.93133,0.92352,1.16003,1.24186,1.05732,0.94912,1.03535,0.95638,0.92006,0.95718,0.87641,0.81937,0.86918,0.6459,0.46442
Jan2012,-0.93552,-0.85824,-1.83268,-1.79754,-1.87648,-2.02655,-2.17694,-2.28034,-2.17061,-2.45784,-2.18922,-2.17632,-1.95561,-1.86558,-1.54477,-0.81398,-0.51029,-0.63637,-0.6269,-0.5626,-0.46008,-0.61878,-0.57685,-0.17161,-0.13859,-0.07899,0.16561,0.44217,0.26023,0.2993,0.30898,0.50722,0.41234,0.40873,0.69239,0.67612,0.94716,1.01869,0.82963,0.73464,0.82296,0.73939,0.70142,0.73702,0.66372,0.60474,0.65474,0.44871
