DATA,SPEI_1,SPEI_2,SPEI_3,SPEI_4,SPEI_5,SPEI_6,SPEI_7,SPEI_8,SPEI_9,SPEI_10,SPEI_11,SPEI_12,SPEI_13,SPEI_14,SPEI_15,SPEI_16,SPEI_17,SPEI_18,SPEI_19,SPEI_20,SPEI_21,SPEI_22,SPEI_23,SPEI_24,SPEI_25,SPEI_26,SPEI_27,SPEI_28,SPEI_29,SPEI_30,SPEI_31,SPEI_32,SPEI_33,SPEI_34,SPEI_35,SPEI_36,SPEI_37,SPEI_38,SPEI_39,SPEI_40,SPEI_41,SPEI_42,SPEI_43,SPEI_44,SPEI_45,SPEI_46,SPEI_47,SPEI_48
Jan1995,0.98806,0.31913,0.25115,0.66047,0.37176,0.21182,0.21856,0.24248,0.18269,0.10884,-0.29967,0.02117,-0.21825,-0.52413,0.06369,-0.23912,-0.16579,-0.21287,-0.16965,-0.201,-0.11681,-0.18313,-0.22581,0.08831,-0.19133,-0.2592,-0.27842,-0.47773,-0.49143,-0.5144,-0.45785,-0.37432,-0.33663,-0.36445,-0.2906,-0.34005,-0.57741,-0.47226,-0.54156,-0.56125,-0.60606,-0.51634,-0.46834,-0.46562,-0.35567,-0.25883,-0.3347,-0.38607
Feb1995,-1.44554,0.07519,-0.40683,-0.31961,0.20476,-0.11191,-0.2685,-0.25276,-0.21089,-0.25908,-0.31762,-0.71395,-0.37831,-0.55099,-0.80399,-0.17851,-0.5111,-0.44387,-0.48829,-0.43991,-0.47025,-0.38079,-0.44511,-0.47805,-0.14764,-0.41238,-0.46371,-0.47456,-0.67534,-0.69353,-0.71235,-0.65141,-0.56388,-0.52307,-0.54867,-0.47063,-0.52322,-0.75227,-0.64049,-0.70532,-0.72738,-0.77579,-0.68516,-0.63563,-0.63184,-0.5194,-0.42114,-0.49119
Mar1995,-0.91653,-1.73101,-0.32876,-0.66982,-0.54117,-0.03245,-0.34203,-0.48468,-0.47056,-0.42806,-0.46706,-0.51267,-0.86928,-0.56081,-0.68376,-0.90089,-0.30418,-0.62092,-0.55978,-0.60249,-0.5553,-0.5824,-0.49606,-0.55084,-0.57967,-0.25677,-0.50557,-0.54823,-0.55651,-0.75394,-0.77293,-0.78934,-0.72847,-0.64257,-0.60163,-0.62443,-0.54833,-0.60264,-0.82146,-0.71088,-0.77106,-0.7932,-0.84069,-0.75209,-0.70257,-0.69861,-0.58861,-0.49082
Apr1995,-0.49893,-1.03435,-1.82124,-0.47864,-0.77153,-0.61758,-0.12914,-0.4392,-0.5727,-0.55684,-0.51224,-0.54896,-0.58823,-0.94541,-0.63679,-0.74975,-0.96717,-0.36363,-0.68168,-0.62284,-0.66455,-0.61674,-0.64326,-0.55452,-0.60718,-0.63521,-0.30796,-0.5564,-0.59791,-0.60212,-0.80062,-0.82114,-0.83692,-0.77492,-0.68893,-0.64727,-0.66973,-0.59473,-0.64746,-0.86199,-0.75328,-0.81057,-0.83036,-0.8774,-0.78975,-0.74056,-0.73625,-0.62784
May1995,-0.13028,-0.62333,-1.06003,-1.78762,-0.51762,-0.78917,-0.65075,-0.16862,-0.47564,-0.60475,-0.58789,-0.54478,-0.58104,-0.61758,-0.96941,-0.66194,-0.76455,-0.98491,-0.37455,-0.69067,-0.63136,-0.67254,-0.62442,-0.65148,-0.56473,-0.61568,-0.64497,-0.31807,-0.56293,-0.60401,-0.60764,-0.80433,-0.82459,-0.84073,-0.77889,-0.69327,-0.65016,-0.67215,-0.59852,-0.65171,-0.86623,-0.75683,-0.81372,-0.83341,-0.88063,-0.79301,-0.74413,-0.73961
Jun1995,-1.4096,-0.84928,-1.07677,-1.31003,-1.9927,-0.68365,-0.89935,-0.7515,-0.27386,-0.58364,-0.7118,-0.69326,-0.64802,-0.68059,-0.7131,-1.0512,-0.7544,-0.84066,-1.04528,-0.44215,-0.75175,-0.69449,-0.73349,-0.68516,-0.71131,-0.62514,-0.67361,-0.69994,-0.37566,-0.61261,-0.65063,-0.65227,-0.84551,-0.86605,-0.88174,-0.82035,-0.73523,-0.6921,-0.71248,-0.63876,-0.69084,-0.90106,-0.79154,-0.84664,-0.86438,-0.91198,-0.82456,-0.77575
Jul1995,0.6933,-0.33109,-0.416,-0.72804,-1.068,-1.80786,-0.60373,-0.83075,-0.70231,-0.23544,-0.52803,-0.64991,-0.63238,-0.59086,-0.62383,-0.65823,-0.97629,-0.69812,-0.7916,-0.98989,-0.41058,-0.71145,-0.65462,-0.69263,-0.64653,-0.67192,-0.59086,-0.6375,-0.66362,-0.35015,-0.58288,-0.62183,-0.62416,-0.81201,-0.83164,-0.84677,-0.78781,-0.70549,-0.66443,-0.68539,-0.6145,-0.66506,-0.87143,-0.76583,-0.82032,-0.83924,-0.88512,-0.79979
Aug1995,1.4259,1.35653,0.60516,0.35163,-0.06331,-0.58203,-1.37456,-0.3676,-0.65057,-0.53871,-0.08839,-0.36561,-0.48469,-0.47029,-0.43464,-0.4718,-0.51042,-0.82947,-0.55407,-0.67534,-0.88679,-0.31893,-0.61733,-0.55848,-0.59796,-0.55387,-0.58019,-0.5017,-0.55033,-0.57773,-0.26832,-0.50326,-0.54896,-0.55376,-0.74129,-0.75991,-0.77614,-0.71898,-0.63817,-0.59826,-0.62123,-0.55244,-0.60223,-0.81087,-0.70876,-0.76496,-0.78486,-0.82986
Sep1995,-0.28071,0.57027,0.62723,0.13784,-0.02507,-0.3219,-0.73957,-1.48898,-0.52224,-0.75037,-0.61716,-0.20549,-0.47315,-0.58515,-0.57381,-0.53915,-0.57313,-0.59944,-0.89626,-0.63449,-0.74171,-0.92839,-0.38304,-0.66647,-0.60936,-0.64651,-0.60403,-0.62874,-0.55315,-0.59749,-0.62385,-0.32093,-0.54797,-0.58842,-0.58904,-0.77187,-0.79023,-0.80559,-0.74995,-0.6703,-0.63218,-0.65357,-0.58509,-0.6323,-0.83455,-0.73239,-0.78689,-0.80385
Oct1995,-0.8208,-0.95238,-0.33542,-0.18569,-0.44107,-0.50686,-0.67809,-0.94597,-1.53649,-0.69594,-0.85511,-0.72835,-0.38114,-0.62196,-0.72142,-0.71412,-0.67996,-0.69973,-0.71865,-0.97421,-0.73945,-0.81672,-0.99705,-0.48294,-0.74558,-0.69582,-0.72794,-0.6884,-0.70982,-0.63732,-0.68065,-0.70929,-0.42851,-0.63446,-0.66952,-0.66588,-0.83954,-0.85763,-0.8721,-0.81877,-0.74414,-0.70904,-0.7277,-0.6632,-0.70454,-0.89359,-0.79669,-0.84324
