DATA,SPEI_1,SPEI_2,SPEI_3,SPEI_4,SPEI_5,SPEI_6,SPEI_7,SPEI_8,SPEI_9,SPEI_10,SPEI_11,SPEI_12,SPEI_13,SPEI_14,SPEI_15,SPEI_16,SPEI_17,SPEI_18,SPEI_19,SPEI_20,SPEI_21,SPEI_22,SPEI_23,SPEI_24,SPEI_25,SPEI_26,SPEI_27,SPEI_28,SPEI_29,SPEI_30,SPEI_31,SPEI_32,SPEI_33,SPEI_34,SPEI_35,SPEI_36,SPEI_37,SPEI_38,SPEI_39,SPEI_40,SPEI_41,SPEI_42,SPEI_43,SPEI_44,SPEI_45,SPEI_46,SPEI_47,SPEI_48
Sep1995,-0.31611,-0.26396,-0.37458,-0.93537,-1.14648,-1.15486,-0.74306,-1.34982,-1.49624,-1.44833,-1.27606,-0.64679,-0.80966,-0.86593,-0.80948,-0.73967,-0.84051,-0.9852,-1.19707,-1.08387,-0.88433,-1.1717,-0.81882,-1.11288,-1.14495,-1.12302,-1.09152,-1.07632,-0.84426,-0.9343,-1.08109,-0.77966,-0.89293,-0.9534,-1.1975,-1.48333,-1.46847,-1.43749,-1.36465,-1.32187,-1.34081,-1.34402,-1.3279,-1.20224,-1.41393,-0.97376,-1.09258,-0.99536
Oct1995,-0.42232,-0.60088,-0.58352,-0.59984,-0.89015,-1.05283,-1.14158,-0.94305,-1.33126,-1.45345,-1.4794,-1.32394,-0.81929,-0.95532,-1.00582,-0.95284,-0.88913,-0.97197,-1.09416,-1.28024,-1.17014,-0.9857,-1.25108,-0.92269,-1.22034,-1.2432,-1.22153,-1.18798,-1.17201,-0.95376,-1.03138,-1.17695,-0.8945,-0.99011,-1.04574,-1.27649,-1.53106,-1.51929,-1.49097,-1.42251,-1.38313,-1.40194,-1.40387,-1.39728,-1.27284,-1.46163,-1.07235,-1.17621
Nov1995,-0.25507,-0.62041,-0.78489,-0.75506,-0.75171,-0.97728,-1.12298,-1.21712,-1.0447,-1.40373,-1.47962,-1.51861,-1.38256,-0.92473,-1.06533,-1.11713,-1.05909,-0.99159,-1.07061,-1.19174,-1.35292,-1.22613,-1.05037,-1.28038,-0.95948,-1.27038,-1.29598,-1.27321,-1.23824,-1.22184,-1.00502,-1.0798,-1.22929,-0.94587,-1.04171,-1.09725,-1.31472,-1.55513,-1.53976,-1.51344,-1.45101,-1.4153,-1.4359,-1.43437,-1.43308,-1.30865,-1.49945,-1.10033
Dec1995,-1.4822,-1.4125,-1.4482,-1.51385,-1.50988,-1.52601,-1.7117,-1.79743,-1.82653,-1.56284,-1.80888,-1.82453,-1.88732,-1.76311,-1.44024,-1.5378,-1.5696,-1.51674,-1.45034,-1.5078,-1.58446,-1.6917,-1.54788,-1.37093,-1.57468,-1.31397,-1.60324,-1.6312,-1.60162,-1.56178,-1.54051,-1.33746,-1.4035,-1.54604,-1.27284,-1.32525,-1.35352,-1.57581,-1.78415,-1.77077,-1.74425,-1.68296,-1.65012,-1.66688,-1.67255,-1.68407,-1.56882,-1.73121
Jan1996,1.18223,0.08256,-0.11815,-0.52886,-0.63344,-0.61604,-0.62942,-0.82596,-0.96494,-1.08012,-1.01644,-1.32907,-1.45583,-1.49835,-1.38117,-0.93785,-1.0646,-1.11031,-1.07041,-1.00795,-1.09367,-1.20965,-1.36474,-1.23963,-1.04902,-1.29162,-0.98848,-1.2568,-1.27943,-1.25907,-1.23037,-1.21731,-1.00088,-1.07079,-1.20888,-0.93465,-1.01428,-1.0563,-1.2954,-1.55089,-1.54624,-1.52186,-1.46008,-1.42419,-1.44576,-1.45084,-1.45598,-1.35312
Feb1996,0.92856,1.3514,0.43958,0.27761,-0.00488,-0.1224,-0.0918,-0.09537,-0.27466,-0.40552,-0.50078,-0.55031,-0.98114,-1.20074,-1.26284,-1.14888,-0.59546,-0.74668,-0.80375,-0.76532,-0.70156,-0.78984,-0.91899,-1.11744,-0.99972,-0.8175,-1.08245,-0.74047,-1.02368,-1.04967,-1.03215,-1.00736,-0.99459,-0.77502,-0.84999,-1.0092,-0.72415,-0.8115,-0.86842,-1.12076,-1.43526,-1.43049,-1.40567,-1.33487,-1.29431,-1.31884,-1.32493,-1.32673
Mar1996,1.15125,1.33212,1.57872,0.87873,0.75149,0.4655,0.34618,0.36424,0.35194,0.19384,0.09503,-0.00958,-0.09061,-0.5747,-0.80596,-0.90309,-0.74152,-0.22836,-0.38283,-0.44006,-0.41131,-0.36168,-0.44202,-0.57421,-0.74849,-0.67807,-0.54211,-0.82012,-0.46704,-0.75495,-0.78435,-0.7729,-0.75307,-0.74513,-0.53215,-0.60328,-0.75478,-0.48671,-0.58671,-0.64378,-0.87277,-1.18267,-1.19327,-1.17159,-1.10378,-1.06533,-1.08644,-1.09523
Apr1996,0.08944,0.96161,1.19157,1.45301,0.79188,0.67908,0.4132,0.31358,0.3309,0.32114,0.17701,0.09409,-0.00575,-0.07223,-0.55523,-0.77422,-0.8802,-0.72317,-0.22058,-0.3817,-0.43785,-0.40958,-0.36277,-0.43949,-0.5672,-0.74341,-0.67042,-0.52901,-0.81383,-0.4458,-0.74129,-0.77646,-0.76396,-0.74141,-0.73358,-0.52387,-0.59258,-0.74643,-0.48362,-0.58095,-0.64316,-0.87306,-1.18202,-1.19498,-1.17311,-1.10468,-1.06508,-1.08599
May1996,-0.94404,-0.52397,0.67015,0.98097,1.31187,0.65568,0.55227,0.28513,0.19559,0.21478,0.20507,0.05895,-0.02219,-0.12429,-0.19517,-0.65624,-0.85816,-0.95827,-0.81686,-0.31697,-0.47051,-0.5246,-0.49586,-0.44947,-0.52841,-0.65044,-0.82821,-0.75344,-0.60895,-0.88812,-0.52195,-0.80825,-0.84256,-0.82856,-0.80502,-0.79533,-0.58652,-0.65387,-0.80607,-0.54413,-0.63813,-0.69639,-0.92876,-1.23904,-1.25239,-1.22984,-1.15971,-1.11934
Jun1996,-0.99125,-1.22733,-0.8253,0.52847,0.87402,1.23711,0.5759,0.47412,0.21651,0.13088,0.14796,0.13732,-0.00874,-0.09485,-0.19796,-0.27011,-0.7096,-0.90183,-0.99564,-0.86521,-0.37683,-0.52064,-0.57253,-0.54368,-0.49861,-0.57701,-0.69502,-0.87111,-0.79669,-0.64898,-0.92199,-0.56729,-0.8418,-0.8742,-0.85914,-0.83524,-0.82501,-0.62061,-0.68627,-0.83355,-0.57533,-0.66426,-0.7206,-0.9501,-1.25483,-1.26768,-1.24515,-1.17591
Jul1996,0.18094,-0.41393,-0.87972,-0.65493,0.51918,0.86993,1.23109,0.58562,0.49047,0.24421,0.15539,0.17104,0.15786,0.01426,-0.07232,-0.1758,-0.25301,-0.68701,-0.87847,-0.9749,-0.84038,-0.35769,-0.50098,-0.55217,-0.52412,-0.47992,-0.55646,-0.67367,-0.84656,-0.77323,-0.62926,-0.90024,-0.54838,-0.81966,-0.8517,-0.8367,-0.813,-0.80313,-0.60089,-0.66599,-0.8101,-0.55634,-0.64525,-0.70008,-0.92707,-1.22752,-1.23999,-1.21713
Aug1996,-0.34113,-0.08046,-0.45577,-0.86993,-0.67838,0.43278,0.81202,1.17652,0.55099,0.46062,0.21839,0.13514,0.14858,0.13503,-0.0056,-0.09019,-0.19135,-0.26628,-0.68984,-0.87897,-0.97843,-0.84559,-0.37074,-0.51146,-0.56162,-0.5334,-0.49045,-0.56521,-0.68029,-0.84879,-0.77686,-0.63234,-0.9022,-0.55382,-0.82121,-0.85298,-0.83786,-0.81438,-0.80426,-0.60393,-0.66916,-0.81203,-0.56122,-0.64925,-0.7029,-0.92733,-1.22492,-1.23624
Sep1996,1.57347,1.38452,1.28324,0.95508,0.49085,0.36192,0.90723,1.19739,1.50957,0.91914,0.85388,0.59027,0.48278,0.48358,0.45949,0.31243,0.23305,0.11928,0.03421,-0.42174,-0.62963,-0.74158,-0.57904,-0.12199,-0.27437,-0.32599,-0.30105,-0.26002,-0.32971,-0.44751,-0.61957,-0.55209,-0.42395,-0.7053,-0.34811,-0.62261,-0.66114,-0.64837,-0.62763,-0.61785,-0.41733,-0.48514,-0.62228,-0.37937,-0.48546,-0.54273,-0.76009,-1.0565
